review,label,split
"To be fair, i found this drama boring. The performance turned out to be predictable. The story was confusing. Save your money and skip this one.",0,test
"In my opinion, the plot turned out to be outstanding. The cinematography was fantastic. I found this film fantastic. One of the best I've seen this year.",1,train
"Honestly, the story was dull. I found the movie badly acted. This sequel felt mediocre to me. The soundtrack was mediocre. It dragged on far too long.",0,test
"To be fair, the performance was tedious. The script felt terrible to me. The ending felt disappointing to me. This documentary was disappointing. I wouldn't recommend it to anyone.",0,test
I found the soundtrack poorly written. The ending felt boring to me. The cinematography felt lifeless to me. The plot made absolutely no sense.,0,train
"Honestly, the pacing felt clumsy to me. The screenplay turned out to be dreadful. The script turned out to be unconvincing. This picture felt underwhelming to me. I nearly fell asleep halfway through.",0,train
"Honestly, i found this picture boring. I found this documentary lifeless. The acting felt disappointing to me. I regret watching it.",0,train
"To be fair, i found the acting excellent. The whole experience was wonderful. A true masterpiece of storytelling.",1,test
"Honestly, this film was remarkable. The plot felt fantastic to me. The story turned out to be touching. I found the director's work beautiful. One of the best I've seen this year.",1,train
"Overall, this documentary turned out to be brilliant. The dialogue was remarkable. A true masterpiece of storytelling.",1,train
"To be fair, this sequel was heartwarming. The acting was beautiful. The screenplay was impressive. Everyone in the theatre applauded.",1,train
"In my opinion, the dialogue was lifeless. The performance was clumsy. This film turned out to be shallow. I couldn't wait for it to end.",0,train
"Overall, this drama felt underwhelming to me. The plot felt unconvincing to me. This sequel felt poorly written to me. I expected so much more from this cast.",0,train
"Overall, the whole experience turned out to be underwhelming. The soundtrack was painful to watch. The dialogue was tedious. I nearly fell asleep halfway through.",0,train
"To be fair, the ending felt captivating to me. The plot turned out to be captivating. I found the whole experience compelling. A true masterpiece of storytelling.",1,train
The whole experience was phenomenal. The acting felt touching to me. The soundtrack was fantastic. One of the best I've seen this year.,1,train
I found the whole experience incredible. The lead actor felt remarkable to me. The emotional depth was incredible.,1,train
"In my opinion, i found the ending excellent. The director's work felt gripping to me. Highly recommended for everyone.",1,train
The script was clumsy. I found the performance flat. The soundtrack felt lifeless to me. This documentary turned out to be dull. I nearly fell asleep halfway through.,0,train
"To be fair, this documentary was superb. This sequel turned out to be inspiring. Highly recommended for everyone.",1,train
"To be fair, the cinematography felt clumsy to me. This picture was awful. It dragged on far too long.",0,train
"Overall, the dialogue turned out to be excellent. The movie turned out to be compelling. The ending was outstanding. A must-watch for any fan of the genre.",1,train
"Overall, this documentary felt masterful to me. I found the pacing inspiring. The plot felt captivating to me. A must-watch for any fan of the genre.",1,test
"Honestly, this film turned out to be confusing. I found the soundtrack tedious. The whole experience turned out to be dreadful. I expected so much more from this cast.",0,train
The lead actor turned out to be fantastic. I found the ending incredible. The screenplay turned out to be superb. I found the pacing masterful. I was moved to tears.,1,train
"In my opinion, i found the acting poorly written. This documentary was clumsy. I found the ending lifeless. The soundtrack felt tedious to me. I wouldn't recommend it to anyone.",0,test
"In my opinion, the story was poorly written. The movie turned out to be unconvincing. The dialogue turned out to be confusing. This drama was boring. It dragged on far too long.",0,train
"Overall, the director's work was boring. The acting felt dull to me. I regret watching it.",0,train
The script was incredible. I found the lead actor heartwarming. I was moved to tears.,1,train
"Honestly, this film felt forgettable to me. This drama turned out to be tedious. I found the whole experience poorly written. The acting was disappointing. I regret watching it.",0,train
"In my opinion, the ending turned out to be lifeless. The acting turned out to be awful. The lead actor was terrible. I wouldn't recommend it to anyone.",0,train
"In my opinion, i found the performance shallow. The whole experience turned out to be mediocre. I found the story shallow. This sequel turned out to be poorly written. I couldn't wait for it to end.",0,train
"Honestly, i found this sequel incredible. The soundtrack was incredible. One of the best I've seen this year.",1,train
"In my opinion, this picture felt mediocre to me. I found the lead actor painful to watch. The dialogue turned out to be mediocre. I wouldn't recommend it to anyone.",0,test
The script felt terrible to me. I found the story underwhelming. The whole experience felt disappointing to me. This drama was underwhelming. Nothing about it felt original.,0,train
"To be fair, the screenplay was phenomenal. The director's work was outstanding. The script felt fantastic to me. The emotional depth was incredible.",1,train
I found the ending amazing. The performance felt incredible to me. I found this sequel compelling. Highly recommended for everyone.,1,train
The ending was unconvincing. This drama felt dreadful to me. The soundtrack felt boring to me. The whole experience was disappointing. I regret watching it.,0,train
"Overall, i found this drama captivating. The dialogue turned out to be remarkable. I was moved to tears.",1,train
"Overall, the director's work turned out to be tedious. The acting felt badly acted to me. This drama was flat. The ending felt flat to me. Save your money and skip this one.",0,train
"To be fair, i found the director's work fantastic. The script felt touching to me. Worth every minute of my time.",1,train
"Honestly, this documentary was awful. The whole experience turned out to be tedious. I expected so much more from this cast.",0,train
"Honestly, the pacing turned out to be masterful. The story felt brilliant to me. The ending was captivating. This documentary felt phenomenal to me. A must-watch for any fan of the genre.",1,train
"To be fair, the director's work was badly acted. This sequel was unconvincing. I found the acting disappointing. The script felt predictable to me. The plot made absolutely no sense.",0,train
"Honestly, i found the whole experience painful to watch. The plot felt confusing to me. I nearly fell asleep halfway through.",0,test
The screenplay turned out to be fantastic. This film was excellent. The story felt delightful to me. I found this drama inspiring. One of the best I've seen this year.,1,train
"In my opinion, the soundtrack turned out to be remarkable. I found the director's work wonderful. I found the pacing incredible. This film turned out to be outstanding. A must-watch for any fan of the genre.",1,train
"In my opinion, i found the dialogue terrible. This drama was awful. It dragged on far too long.",0,train
"Overall, this documentary felt clumsy to me. The story was dreadful. I found the whole experience disappointing. The ending felt dull to me. Nothing about it felt original.",0,train
The movie turned out to be wonderful. I found this documentary outstanding. The script was delightful. This picture was heartwarming. Highly recommended for everyone.,1,train
This sequel was masterful. The pacing felt beautiful to me. The lead actor was masterful. A must-watch for any fan of the genre.,1,train
"Overall, i found the cinematography mediocre. The director's work turned out to be flat. Save your money and skip this one.",0,test
"Overall, i found the pacing impressive. The whole experience turned out to be compelling. A true masterpiece of storytelling.",1,test
"In my opinion, the whole experience was terrible. I found the screenplay dull. Save your money and skip this one.",0,train
The director's work felt compelling to me. This drama turned out to be outstanding. A true masterpiece of storytelling.,1,train
The movie turned out to be dreadful. This film was clumsy. I found the whole experience confusing. I found the performance underwhelming. I expected so much more from this cast.,0,train
"Overall, the story was tedious. The dialogue felt dull to me. The pacing turned out to be disappointing. The whole experience felt forgettable to me. I wouldn't recommend it to anyone.",0,train
"In my opinion, the pacing was excellent. This documentary was amazing. I found this film fantastic. The movie turned out to be superb. I would watch it again.",1,test
"To be fair, the screenplay felt unconvincing to me. The soundtrack was boring. This sequel felt boring to me. I found the ending shallow. I wouldn't recommend it to anyone.",0,test
"To be fair, the movie turned out to be fantastic. The cinematography turned out to be superb. The story was outstanding. A true masterpiece of storytelling.",1,train
"Honestly, this sequel turned out to be unconvincing. The script felt shallow to me. I regret watching it.",0,train
The lead actor turned out to be dull. The soundtrack felt poorly written to me. I wouldn't recommend it to anyone.,0,train
"Overall, the ending was gripping. I found the dialogue wonderful. This drama turned out to be fantastic. Everyone in the theatre applauded.",1,train
"Honestly, the soundtrack was gripping. The whole experience felt brilliant to me. I found the director's work inspiring. I was moved to tears.",1,train
"Overall, i found the lead actor excellent. I found the cinematography excellent. The story turned out to be outstanding. I was moved to tears.",1,train
"To be fair, i found the pacing captivating. This drama was compelling. The plot was incredible. Highly recommended for everyone.",1,train
I found the movie painful to watch. The story was clumsy. The lead actor felt predictable to me. The plot made absolutely no sense.,0,train
The performance turned out to be excellent. This sequel turned out to be amazing. The script turned out to be compelling. Highly recommended for everyone.,1,test
"Overall, this picture felt compelling to me. The story felt heartwarming to me. The screenplay turned out to be impressive. A must-watch for any fan of the genre.",1,train
"Honestly, the acting was brilliant. The lead actor was masterful. This picture turned out to be impressive. I found this drama incredible. A true masterpiece of storytelling.",1,train
"Honestly, this sequel felt wonderful to me. The movie was impressive. I found the soundtrack fantastic. The story turned out to be compelling. I would watch it again.",1,test
"To be fair, the soundtrack felt fantastic to me. The story felt superb to me. This sequel turned out to be heartwarming. The script was captivating. A true masterpiece of storytelling.",1,train
"Honestly, the script was lifeless. The director's work was forgettable. This film felt confusing to me. I wouldn't recommend it to anyone.",0,train
"In my opinion, the ending was brilliant. The script felt gripping to me. I would watch it again.",1,train
"Honestly, the lead actor felt tedious to me. The director's work felt predictable to me. The pacing felt terrible to me. I nearly fell asleep halfway through.",0,test
"To be fair, this sequel was confusing. The performance felt lifeless to me. Save your money and skip this one.",0,test
"In my opinion, the performance felt compelling to me. The plot turned out to be gripping. This sequel was masterful. This documentary turned out to be amazing. It kept me hooked from start to finish.",1,train
"Honestly, the soundtrack was incredible. I found the performance excellent. The whole experience turned out to be brilliant. A must-watch for any fan of the genre.",1,train
The lead actor felt awful to me. The performance was unconvincing. The acting turned out to be predictable. A complete waste of time and money.,0,train
"In my opinion, the acting turned out to be remarkable. This film felt excellent to me. The movie was fantastic. Highly recommended for everyone.",1,test
"To be fair, the plot felt remarkable to me. This documentary turned out to be amazing. The whole experience felt phenomenal to me. I was moved to tears.",1,train
"In my opinion, the story turned out to be outstanding. I found the cinematography compelling. This film was captivating. The whole experience was captivating. The emotional depth was incredible.",1,test
This drama was heartwarming. I found the whole experience impressive. The director's work felt masterful to me. Worth every minute of my time.,1,train
"In my opinion, i found the dialogue confusing. The plot turned out to be confusing. I found this picture underwhelming. A complete waste of time and money.",0,train
"In my opinion, the soundtrack felt painful to watch to me. The director's work was unconvincing. Save your money and skip this one.",0,train
"Overall, this sequel turned out to be brilliant. I found this drama superb. The acting was incredible. The whole experience was compelling. One of the best I've seen this year.",1,train
"In my opinion, the soundtrack turned out to be impressive. I found the movie delightful. The cinematography felt wonderful to me. A true masterpiece of storytelling.",1,train
The lead actor turned out to be lifeless. I found the cinematography tedious. I found the script tedious. The soundtrack was lifeless. Nothing about it felt original.,0,test
"In my opinion, i found this drama wonderful. The screenplay was superb. The whole experience was excellent. It kept me hooked from start to finish.",1,test
The movie turned out to be clumsy. I found this sequel dull. This film turned out to be awful. I regret watching it.,0,train
"Overall, the whole experience felt forgettable to me. The cinematography felt terrible to me. The acting was forgettable. The director's work turned out to be disappointing. A complete waste of time and money.",0,train
"Overall, i found the pacing confusing. The plot was shallow. This picture felt terrible to me. The story turned out to be confusing. It dragged on far too long.",0,train
The movie felt flat to me. The performance was predictable. The director's work felt shallow to me. The lead actor was lifeless. Nothing about it felt original.,0,train
"Honestly, the acting turned out to be remarkable. I found the cinematography impressive. The story was fantastic. A true masterpiece of storytelling.",1,test
"Honestly, this drama was wonderful. The movie felt heartwarming to me. A must-watch for any fan of the genre.",1,train
The lead actor turned out to be outstanding. The plot turned out to be brilliant. It kept me hooked from start to finish.,1,train
"Honestly, the soundtrack was excellent. I found this film masterful. The acting was masterful. I found this sequel delightful. I was moved to tears.",1,train
"Honestly, the cinematography was remarkable. This film felt captivating to me. I found the acting gripping. A true masterpiece of storytelling.",1,test
"To be fair, the acting turned out to be fantastic. The dialogue felt impressive to me. The pacing felt masterful to me. It kept me hooked from start to finish.",1,train
I found the performance fantastic. I found the story excellent. The whole experience felt incredible to me. I was moved to tears.,1,test
"To be fair, this sequel felt masterful to me. The script felt compelling to me. It kept me hooked from start to finish.",1,test
"To be fair, this sequel felt gripping to me. This documentary was superb. I found the cinematography remarkable. Highly recommended for everyone.",1,train
"Overall, the pacing was excellent. I found the screenplay masterful. The cinematography was delightful. This film turned out to be captivating. One of the best I've seen this year.",1,train
This film felt tedious to me. The movie was dull. A complete waste of time and money.,0,train
"In my opinion, i found this film heartwarming. The soundtrack turned out to be masterful. The movie was incredible. I would watch it again.",1,test
"To be fair, the movie turned out to be incredible. This sequel was excellent. I found the story brilliant. The director's work felt impressive to me. I was moved to tears.",1,train
"To be fair, this drama felt delightful to me. This sequel turned out to be amazing. I would watch it again.",1,train
"To be fair, i found the pacing wonderful. I found the screenplay fantastic. Worth every minute of my time.",1,train
This film turned out to be masterful. I found the plot amazing. Everyone in the theatre applauded.,1,train
"In my opinion, the lead actor was wonderful. The pacing was fantastic. This sequel felt incredible to me. The movie felt compelling to me. I would watch it again.",1,train
"Honestly, i found the screenplay masterful. This film felt wonderful to me. The acting felt brilliant to me. I found this sequel compelling. I was moved to tears.",1,train
The director's work turned out to be beautiful. The performance felt brilliant to me. The story was phenomenal. Highly recommended for everyone.,1,train
"Overall, the acting felt wonderful to me. I found the director's work brilliant. The lead actor turned out to be superb. I found the dialogue brilliant. Worth every minute of my time.",1,test
"Honestly, i found the movie incredible. The story was fantastic. The dialogue turned out to be outstanding. Everyone in the theatre applauded.",1,test
"To be fair, i found the director's work disappointing. This documentary felt terrible to me. The lead actor was shallow. The cinematography was unconvincing. I expected so much more from this cast.",0,train
"To be fair, the lead actor felt disappointing to me. The soundtrack felt awful to me. I found the performance tedious. Nothing about it felt original.",0,train
The ending was compelling. I found the whole experience phenomenal. Highly recommended for everyone.,1,train
"Honestly, the director's work was touching. The lead actor felt remarkable to me. The soundtrack turned out to be inspiring. The pacing turned out to be beautiful. It kept me hooked from start to finish.",1,train
"Honestly, this film was painful to watch. This picture felt underwhelming to me. The cinematography was forgettable. The screenplay turned out to be dull. It dragged on far too long.",0,train
The dialogue felt beautiful to me. This sequel turned out to be beautiful. Worth every minute of my time.,1,train
"Honestly, the dialogue was inspiring. I found the ending fantastic. The acting felt excellent to me. I found the performance incredible. I would watch it again.",1,test
"Overall, i found the script incredible. The acting turned out to be wonderful. A must-watch for any fan of the genre.",1,train
"To be fair, i found the performance shallow. This drama turned out to be painful to watch. The script was tedious. I nearly fell asleep halfway through.",0,train
The performance turned out to be amazing. The script turned out to be compelling. I was moved to tears.,1,train
"Overall, the director's work was awful. I found the performance dull. It dragged on far too long.",0,train
"Overall, the performance was painful to watch. The screenplay was dreadful. The dialogue turned out to be awful. Nothing about it felt original.",0,train
The cinematography felt awful to me. This drama was shallow. I found this film mediocre. A complete waste of time and money.,0,train
"Honestly, i found the whole experience flat. This documentary felt badly acted to me. The acting was unconvincing. The soundtrack turned out to be dreadful. I nearly fell asleep halfway through.",0,train
"To be fair, the performance turned out to be heartwarming. I found this drama superb. Everyone in the theatre applauded.",1,test
"To be fair, this documentary was beautiful. The director's work was masterful. I found the script impressive. I found the acting beautiful. One of the best I've seen this year.",1,train
"Honestly, the soundtrack turned out to be excellent. This picture was incredible. This documentary felt incredible to me. A must-watch for any fan of the genre.",1,train
"Overall, the soundtrack felt incredible to me. The whole experience was touching. It kept me hooked from start to finish.",1,train
The lead actor felt wonderful to me. I found the cinematography touching. Everyone in the theatre applauded.,1,test
"To be fair, the pacing turned out to be unconvincing. I found this drama predictable. I found the screenplay forgettable. It dragged on far too long.",0,train
The pacing was dull. I found the performance terrible. I found this drama painful to watch. The dialogue was dreadful. It dragged on far too long.,0,train
"Honestly, i found the script confusing. The soundtrack was underwhelming. The plot made absolutely no sense.",0,train
I found the cinematography dreadful. The performance was awful. The soundtrack was awful. I expected so much more from this cast.,0,train
"Honestly, the cinematography turned out to be underwhelming. This sequel felt predictable to me. The director's work was clumsy. The dialogue felt dull to me. A complete waste of time and money.",0,train
"Overall, the dialogue felt incredible to me. The whole experience was gripping. This drama felt remarkable to me. This documentary felt delightful to me. Worth every minute of my time.",1,train
"In my opinion, this film was brilliant. I found the performance wonderful. The plot was heartwarming. The director's work felt wonderful to me. It kept me hooked from start to finish.",1,test
"In my opinion, the acting felt inspiring to me. The lead actor turned out to be phenomenal. The dialogue was impressive. Highly recommended for everyone.",1,train
"Overall, the ending felt excellent to me. The cinematography turned out to be beautiful. This picture felt impressive to me. The soundtrack was superb. A must-watch for any fan of the genre.",1,train
The movie was dreadful. The ending was mediocre. This film was unconvincing. The screenplay felt lifeless to me. I couldn't wait for it to end.,0,train
"To be fair, this film turned out to be fantastic. This drama turned out to be brilliant. The movie felt excellent to me. The script was masterful. It kept me hooked from start to finish.",1,train
"To be fair, the lead actor turned out to be dreadful. I found the acting boring. It dragged on far too long.",0,train
The dialogue turned out to be superb. I found the acting wonderful. A true masterpiece of storytelling.,1,train
"To be fair, the lead actor felt boring to me. This picture was painful to watch. This documentary turned out to be disappointing. I found this drama flat. I couldn't wait for it to end.",0,test
"In my opinion, the acting was superb. This picture was compelling. Everyone in the theatre applauded.",1,train
"Overall, the story turned out to be awful. I found the dialogue unconvincing. The lead actor felt predictable to me. The acting felt terrible to me. I regret watching it.",0,test
"Overall, the screenplay felt impressive to me. The performance turned out to be delightful. The lead actor was masterful. The plot felt fantastic to me. One of the best I've seen this year.",1,train
"In my opinion, the lead actor was captivating. The story was fantastic. This drama felt touching to me. The ending was touching. Everyone in the theatre applauded.",1,train
"Overall, this documentary was touching. The ending felt touching to me. I found the plot inspiring. The script was touching. Worth every minute of my time.",1,train
"In my opinion, i found the pacing remarkable. The acting was delightful. I would watch it again.",1,test
"Overall, the soundtrack felt impressive to me. I found this sequel outstanding. One of the best I've seen this year.",1,train
The lead actor turned out to be dull. I found the whole experience lifeless. The ending was painful to watch. Save your money and skip this one.,0,train
I found the plot wonderful. I found the soundtrack beautiful. I found the cinematography delightful. I found this picture phenomenal. A true masterpiece of storytelling.,1,train
"Overall, the plot was captivating. This drama felt brilliant to me. The ending turned out to be superb. Highly recommended for everyone.",1,train
"Honestly, this film was captivating. The plot felt wonderful to me. I found this drama gripping. This documentary felt captivating to me. Worth every minute of my time.",1,train
"Overall, the director's work was heartwarming. I found the story excellent. The whole experience was superb. I was moved to tears.",1,test
I found the whole experience beautiful. The ending felt outstanding to me. I found the movie captivating. I found the dialogue superb. Worth every minute of my time.,1,test
"Overall, the dialogue turned out to be confusing. I found the whole experience dreadful. The ending was disappointing. The plot made absolutely no sense.",0,train
This drama was tedious. The soundtrack felt shallow to me. I regret watching it.,0,train
The script was beautiful. I found this documentary fantastic. The soundtrack was amazing. I found the story excellent. Worth every minute of my time.,1,test
"Overall, the acting felt touching to me. The story felt remarkable to me. The script was amazing. A true masterpiece of storytelling.",1,train
The story turned out to be shallow. This picture turned out to be forgettable. The acting turned out to be poorly written. This documentary turned out to be disappointing. A complete waste of time and money.,0,train
"Honestly, the story was mediocre. The lead actor turned out to be mediocre. The performance was disappointing. I found the soundtrack unconvincing. I expected so much more from this cast.",0,train
"In my opinion, this picture was mediocre. The plot was clumsy. The dialogue turned out to be tedious. Nothing about it felt original.",0,train
"In my opinion, the pacing felt underwhelming to me. I found the story predictable. I found this picture flat. A complete waste of time and money.",0,train
"Honestly, i found the plot inspiring. This drama was fantastic. A true masterpiece of storytelling.",1,train
"Overall, the lead actor felt dull to me. The acting turned out to be painful to watch. I couldn't wait for it to end.",0,train
"To be fair, the dialogue turned out to be dreadful. The director's work turned out to be badly acted. The plot turned out to be clumsy. Save your money and skip this one.",0,train
"Honestly, the script felt unconvincing to me. I found this drama shallow. I nearly fell asleep halfway through.",0,train
"Overall, the plot felt delightful to me. The cinematography was excellent. The lead actor turned out to be incredible. The movie was wonderful. I would watch it again.",1,train
I found the pacing outstanding. I found the cinematography compelling. It kept me hooked from start to finish.,1,train
"In my opinion, this film turned out to be delightful. The performance was heartwarming. The soundtrack turned out to be wonderful. A must-watch for any fan of the genre.",1,test
"In my opinion, the plot was wonderful. This film felt heartwarming to me. The story felt beautiful to me. The acting felt wonderful to me. It kept me hooked from start to finish.",1,train
"Overall, i found the dialogue gripping. The soundtrack felt gripping to me. This sequel was excellent. Worth every minute of my time.",1,train
"To be fair, the soundtrack turned out to be forgettable. The dialogue was badly acted. The story felt unconvincing to me. It dragged on far too long.",0,train
"In my opinion, the acting turned out to be impressive. The performance was touching. The screenplay felt wonderful to me. The lead actor turned out to be outstanding. Everyone in the theatre applauded.",1,train
The whole experience was heartwarming. I found the dialogue superb. The script was touching. This drama turned out to be captivating. One of the best I've seen this year.,1,train
"Overall, the story felt amazing to me. I found the dialogue touching. Everyone in the theatre applauded.",1,train
"Overall, the script turned out to be delightful. This picture turned out to be compelling. The plot felt excellent to me. Worth every minute of my time.",1,train
"Overall, i found this documentary inspiring. The screenplay turned out to be wonderful. The ending turned out to be outstanding. I found the script touching. Highly recommended for everyone.",1,train
"Honestly, i found the movie touching. This drama felt phenomenal to me. I found the plot excellent. The story felt heartwarming to me. A must-watch for any fan of the genre.",1,train
The story was phenomenal. I found the acting inspiring. The emotional depth was incredible.,1,test
"To be fair, i found the script painful to watch. I found this picture predictable. The plot made absolutely no sense.",0,train
"Overall, the lead actor felt dreadful to me. The director's work turned out to be shallow. I found the performance painful to watch. I couldn't wait for it to end.",0,train
"Overall, the pacing was underwhelming. The cinematography turned out to be clumsy. Save your money and skip this one.",0,test
"Overall, this sequel turned out to be predictable. The ending felt badly acted to me. The lead actor turned out to be forgettable. It dragged on far too long.",0,train
"Honestly, i found the performance unconvincing. The director's work turned out to be terrible. The acting was dreadful. This film turned out to be unconvincing. I expected so much more from this cast.",0,train
"Overall, the plot turned out to be tedious. The lead actor felt poorly written to me. The performance turned out to be awful. I wouldn't recommend it to anyone.",0,train
The pacing turned out to be boring. The acting turned out to be badly acted. It dragged on far too long.,0,test
The whole experience turned out to be delightful. This documentary was captivating. This sequel turned out to be remarkable. A must-watch for any fan of the genre.,1,test
"To be fair, i found the ending clumsy. This documentary was forgettable. The movie was underwhelming. The cinematography turned out to be predictable. Save your money and skip this one.",0,train
"To be fair, i found the performance gripping. The ending turned out to be amazing. The acting was excellent. I found the director's work masterful. The emotional depth was incredible.",1,train
"Honestly, this drama turned out to be lifeless. This documentary was predictable. I found the story dreadful. I found the script awful. I couldn't wait for it to end.",0,train
The acting was tedious. This film felt dull to me. I nearly fell asleep halfway through.,0,train
The plot was tedious. The movie turned out to be boring. I regret watching it.,0,train
"In my opinion, this picture was dreadful. The lead actor was lifeless. The ending felt unconvincing to me. The dialogue felt terrible to me. I wouldn't recommend it to anyone.",0,train
The screenplay turned out to be phenomenal. The lead actor felt beautiful to me. The story felt beautiful to me. The dialogue turned out to be brilliant. I would watch it again.,1,train
The cinematography felt inspiring to me. The director's work was captivating. I found the acting touching. Worth every minute of my time.,1,train
This sequel was mediocre. The lead actor was unconvincing. The acting was clumsy. The plot made absolutely no sense.,0,train
"Overall, i found the screenplay inspiring. I found the pacing gripping. This film felt remarkable to me. The whole experience turned out to be phenomenal. Highly recommended for everyone.",1,train
"Overall, i found the director's work amazing. The cinematography was remarkable. Worth every minute of my time.",1,train
"Honestly, the whole experience was phenomenal. I found the lead actor wonderful. It kept me hooked from start to finish.",1,test
"In my opinion, the story was captivating. I found the director's work excellent. The whole experience felt masterful to me. It kept me hooked from start to finish.",1,train
The acting turned out to be brilliant. I found this picture compelling. I found the cinematography impressive. The director's work felt delightful to me. One of the best I've seen this year.,1,train
"Honestly, this documentary was poorly written. The performance was confusing. I found the soundtrack disappointing. A complete waste of time and money.",0,train
"To be fair, the screenplay felt beautiful to me. This picture was delightful. The whole experience felt compelling to me. Worth every minute of my time.",1,train
The cinematography felt superb to me. I found the plot masterful. A true masterpiece of storytelling.,1,test
"To be fair, the pacing felt confusing to me. The story felt tedious to me. The director's work felt painful to watch to me. This drama was forgettable. Nothing about it felt original.",0,train
"To be fair, i found this film fantastic. The whole experience felt compelling to me. I found this documentary wonderful. Highly recommended for everyone.",1,test
The pacing was shallow. The lead actor was unconvincing. The plot made absolutely no sense.,0,train
"Honestly, the movie turned out to be fantastic. This film felt impressive to me. The performance turned out to be amazing. A true masterpiece of storytelling.",1,test
"To be fair, this picture turned out to be amazing. I found the cinematography brilliant. The ending felt beautiful to me. Worth every minute of my time.",1,train
"To be fair, i found the performance painful to watch. I found the movie dreadful. I found this drama shallow. The pacing turned out to be flat. Nothing about it felt original.",0,train
"In my opinion, the movie felt touching to me. The plot turned out to be outstanding. This sequel turned out to be beautiful. I found the director's work captivating. Everyone in the theatre applauded.",1,train
"To be fair, i found this picture tedious. The cinematography was mediocre. A complete waste of time and money.",0,train
"Honestly, the movie felt compelling to me. I found the ending fantastic. Worth every minute of my time.",1,train
"Honestly, i found the lead actor forgettable. The director's work turned out to be dreadful. The plot turned out to be disappointing. I wouldn't recommend it to anyone.",0,train
I found this documentary awful. The cinematography felt flat to me. I found this drama clumsy. The story felt painful to watch to me. I wouldn't recommend it to anyone.,0,train
The whole experience turned out to be painful to watch. The screenplay was poorly written. I found the plot painful to watch. The acting felt tedious to me. It dragged on far too long.,0,train
"In my opinion, this film turned out to be lifeless. The ending felt poorly written to me. The script turned out to be painful to watch. The pacing turned out to be dull. I regret watching it.",0,test
The soundtrack was boring. The pacing was poorly written. I nearly fell asleep halfway through.,0,test
"Overall, this picture felt heartwarming to me. The whole experience felt amazing to me. Highly recommended for everyone.",1,test
The acting was excellent. The soundtrack felt brilliant to me. The dialogue turned out to be wonderful. The movie felt compelling to me. A true masterpiece of storytelling.,1,test
"In my opinion, this drama turned out to be inspiring. The soundtrack turned out to be wonderful. I found the director's work gripping. I found this picture remarkable. Worth every minute of my time.",1,train
"Honestly, i found the cinematography shallow. The plot turned out to be unconvincing. The dialogue felt badly acted to me. The acting was forgettable. I couldn't wait for it to end.",0,train
"To be fair, i found this drama incredible. I found the pacing delightful. I was moved to tears.",1,train
"In my opinion, the pacing felt forgettable to me. The story turned out to be forgettable. The plot made absolutely no sense.",0,train
"Overall, the plot was awful. The screenplay turned out to be disappointing. The whole experience turned out to be flat. A complete waste of time and money.",0,train
"In my opinion, this picture was fantastic. This sequel felt fantastic to me. I found this documentary impressive. Worth every minute of my time.",1,train
"In my opinion, the script was dreadful. This documentary was dull. I expected so much more from this cast.",0,train
